时间,开盘,收盘,成交量,涨跌幅,成交额
2025-10-22 09:30:00,138.4494121595515,138.3623072554314,92947,-0.06291460740890376,12860361.372470582
2025-10-22 09:31:00,138.4494121595515,138.49966634259448,57158,0.036297866678580704,7916363.928810015
2025-10-22 09:32:00,138.4494121595515,138.40517024588937,41519,-0.03195529180807233,5746444.263439081
2025-10-22 09:33:00,138.4494121595515,138.49266644773925,26879,0.031241944269067012,3722544.3814487834
2025-10-22 09:34:00,138.4494121595515,138.60809868963122,51629,0.11461697641361734,7156197.527246971
2025-10-22 09:35:00,138.4494121595515,138.54005925369506,11065,0.06547307982722739,1532945.7556421359
2025-10-22 09:36:00,138.4494121595515,138.70640607693227,32431,0.18562297475455125,4498387.45548099
2025-10-22 09:37:00,138.4494121595515,138.4373288517877,40513,-0.00872759773793419,5608511.503772475
2025-10-22 09:38:00,138.4494121595515,138.3811970588996,76108,-0.04927077665978219,10531916.145758731
2025-10-22 09:39:00,138.4494121595515,138.45831123330063,22935,0.0064276717469002875,3175541.36813575
2025-10-22 09:40:00,138.4494121595515,138.43500628098323,3917,-0.010405156904302881,542249.9196026113
2025-10-22 09:41:00,138.4494121595515,138.4204274669646,27717,-0.020935222573215118,3836598.988101858
2025-10-22 09:42:00,138.4494121595515,138.36095277330335,2934,-0.06389293018176367,405951.03543687204
2025-10-22 09:43:00,138.4494121595515,138.37545834989288,42748,-0.05341576284441096,5915274.093541221
2025-10-22 09:44:00,138.4494121595515,138.3409125499813,3125,-0.07836769248623643,432315.3517186916
2025-10-22 09:45:00,138.4494121595515,138.28570437081598,97503,-0.11824375862778957,13483271.03326767
2025-10-22 09:46:00,138.4494121595515,138.10116745338198,87534,-0.2515320944578736,12088547.591864338
2025-10-22 09:47:00,138.4494121595515,137.9532833459426,58365,-0.3583466378587197,8051643.382485939
2025-10-22 09:48:00,138.4494121595515,137.8336043253184,41790,-0.4447890566147361,5760066.324755056
2025-10-22 09:49:00,138.4494121595515,137.9013668388891,81190,-0.3958451770317728,11196211.973649405
2025-10-22 09:50:00,138.4494121595515,137.83760191636114,45228,-0.4419016546529764,6234119.059473181
2025-10-22 09:51:00,138.4494121595515,137.83912333450687,12846,-0.4408027564186012,1770681.3783550751
2025-10-22 09:52:00,138.4494121595515,137.5253970435967,63489,-0.6674027007712802,8731349.932900911
2025-10-22 09:53:00,138.4494121595515,137.765714184249,40968,-0.4938251196867638,5643985.778700313
2025-10-22 09:54:00,138.4494121595515,137.62982430148907,11865,-0.5919764087679469,1632977.8653371679
2025-10-22 09:55:00,138.4494121595515,137.67964480670312,72012,-0.5559917812878123,9914586.581820305
2025-10-22 09:56:00,138.4494121595515,137.73088872041396,12136,-0.518979046519541,1671502.0655109438
2025-10-22 09:57:00,138.4494121595515,137.62012571634216,58030,-0.5989815559878764,7986095.895319335
2025-10-22 09:58:00,138.4494121595515,137.54033784290942,64674,-0.6566111783807727,8895283.809652325
2025-10-22 09:59:00,138.4494121595515,137.5561777177139,82640,-0.6451702668179182,11367642.526591877
2025-10-22 10:00:00,138.4494121595515,137.35763994660667,98484,-0.7885712159519054,13527529.812501611
2025-10-22 10:01:00,138.4494121595515,137.3681948499169,79310,-0.7809475625570661,10894671.53354691
2025-10-22 10:02:00,138.4494121595515,137.20921989129144,63359,-0.8957728667210674,8693438.963092335
2025-10-22 10:03:00,138.4494121595515,137.314968400556,91704,-0.8193922540372767,12592331.862204589
2025-10-22 10:04:00,138.4494121595515,137.15838011358144,28372,-0.9324936999243194,3891457.5605825325
2025-10-22 10:05:00,138.4494121595515,137.21177752019136,57658,-0.8939255285055903,7911356.668259193
2025-10-22 10:06:00,138.4494121595515,137.0861614167587,19973,-0.9846562159626759,2738021.9019769216
2025-10-22 10:07:00,138.4494121595515,137.11007186053374,16328,-0.9673860496238862,2238733.2533387947
2025-10-22 10:08:00,138.4494121595515,137.00952527547614,89924,-1.0400093879893269,12320444.550871916
2025-10-22 10:09:00,138.4494121595515,137.04117238806504,96538,-1.0171511381092735,13229680.699999023
2025-10-22 10:10:00,138.4494121595515,136.77461191716898,35243,-1.2096838955534595,4820347.647796786
2025-10-22 10:11:00,138.4494121595515,136.71364252326603,34429,-1.2537212034422707,4706913.998433527
2025-10-22 10:12:00,138.4494121595515,136.6004790888514,48628,-1.3354575088909582,6642608.097132665
2025-10-22 10:13:00,138.4494121595515,136.90933328460585,62630,-1.1123766081222897,8574631.543614864
2025-10-22 10:14:00,138.4494121595515,137.15318010663114,80111,-0.9362495894360112,10987478.411522327
2025-10-22 10:15:00,138.4494121595515,136.72228194543266,23166,-1.247481074263057,3167308.383547893
2025-10-22 10:16:00,138.4494121595515,136.67559131262604,30259,-1.2812050403516961,4135666.717528751
2025-10-22 10:17:00,138.4494121595515,136.54275822245143,57690,-1.377148452535737,7877151.721853223
2025-10-22 10:18:00,138.4494121595515,136.4492629554944,99953,-1.4446787262282657,13638513.180190532
2025-10-22 10:19:00,138.4494121595515,136.42564276983703,25022,-1.4617392433434517,3413642.4333868623
2025-10-22 10:20:00,138.4494121595515,136.3873775926235,18135,-1.4893776252019708,2473385.092642227
2025-10-22 10:21:00,138.4494121595515,136.56008603813729,6932,-1.3646328228804183,946634.5164163676
2025-10-22 10:22:00,138.4494121595515,136.45163177428805,87618,-1.442967762810865,11955619.07279957
2025-10-22 10:23:00,138.4494121595515,136.50912823511413,90278,-1.4014389040535313,12323771.078809634
2025-10-22 10:24:00,138.4494121595515,136.71913981802075,59048,-1.2497505872663184,8072991.767974489
2025-10-22 10:25:00,138.4494121595515,136.8430027975363,6802,-1.1602861557577282,930806.1050288418
2025-10-22 10:26:00,138.4494121595515,136.54379215898066,94926,-1.3764016551943037,12961556.014483398
2025-10-22 10:27:00,138.4494121595515,136.46984906079456,80932,-1.4298096812976557,11044777.824188225
2025-10-22 10:28:00,138.4494121595515,136.44112963427187,87252,-1.4505533060445663,11904761.442849489
2025-10-22 10:29:00,138.4494121595515,136.54832708139062,68292,-1.3731261465885103,9325158.353042329
2025-10-22 10:30:00,138.4494121595515,136.42977744709444,57555,-1.4587528259994431,7852215.84096752
2025-10-22 10:31:00,138.4494121595515,136.08756081777747,29132,-1.705930928079491,3964502.8217434934
2025-10-22 10:32:00,138.4494121595515,135.98829348069376,6068,-1.777630284209164,825176.9648408497
2025-10-22 10:33:00,138.4494121595515,136.1388393326053,76923,-1.6688932014268687,10472207.937981997
2025-10-22 10:34:00,138.4494121595515,136.06418691070283,52888,-1.722813561750558,7196162.717333252
2025-10-22 10:35:00,138.4494121595515,135.96867197318687,53069,-1.7918026141604648,7215721.4529450545
2025-10-22 10:36:00,138.4494121595515,136.09320454556413,40312,-1.7018545454508982,5486189.261640782
2025-10-22 10:37:00,138.4494121595515,136.1304714326146,3552,-1.6749372140811514,483535.43452864705
2025-10-22 10:38:00,138.4494121595515,136.08877900048884,69376,-1.7050510523961226,9441295.131937914
2025-10-22 10:39:00,138.4494121595515,136.07021341560616,88149,-1.7184607047688427,11994453.242372267
2025-10-22 10:40:00,138.4494121595515,135.93176533303443,74613,-1.8184597444268702,10142276.806793699
2025-10-22 10:41:00,138.4494121595515,135.84867895491126,4381,-1.878471828860584,595153.0625014663
2025-10-22 10:42:00,138.4494121595515,135.73694887562485,4150,-1.9591728427136856,563308.3378338431
2025-10-22 10:43:00,138.4494121595515,135.60499363288562,47004,-2.05448219844222,6373977.120720156
2025-10-22 10:44:00,138.4494121595515,135.44333655743415,69709,-2.1712447566430315,9441619.548082177
2025-10-22 10:45:00,138.4494121595515,135.52205371849593,58765,-2.1143884942480318,7963953.486767413
2025-10-22 10:46:00,138.4494121595515,135.6607096238293,34680,-2.0142393472270426,4704713.4097544
2025-10-22 10:47:00,138.4494121595515,135.62305730205807,89152,-2.041435072498754,12091066.80459308
2025-10-22 10:48:00,138.4494121595515,135.7696685802488,22538,-1.9355398751816466,3059976.790461648
2025-10-22 10:49:00,138.4494121595515,135.77188495421913,80924,-1.9339390204465068,10987204.01803523
2025-10-22 10:50:00,138.4494121595515,135.75544583964884,51257,-1.9458127541907455,6958416.887402881
2025-10-22 10:51:00,138.4494121595515,135.67952871712424,5019,-2.000646589409283,680975.5546312466
2025-10-22 10:52:00,138.4494121595515,135.82488568162688,36956,-1.8956573646553898,5019544.475250203
2025-10-22 10:53:00,138.4494121595515,135.641973550203,31017,-2.0277721411436356,4207207.093606646
2025-10-22 10:54:00,138.4494121595515,135.6029855126187,26278,-2.0559326345514273,3563375.2533005937
2025-10-22 10:55:00,138.4494121595515,135.8647033675449,97145,-1.8668976283033545,13198576.60864015
2025-10-22 10:56:00,138.4494121595515,135.86296508545396,44477,-1.868153164216313,6042777.098105736
2025-10-22 10:57:00,138.4494121595515,135.70355324228305,1335,-1.9832940237435537,181164.24357844787
2025-10-22 10:58:00,138.4494121595515,135.7648574175273,55040,-1.9390149081532249,7472497.752260704
2025-10-22 10:59:00,138.4494121595515,135.58735418690597,19116,-2.067222914133615,2591887.8626368945
2025-10-22 11:00:00,138.4494121595515,135.75112027434386,77880,-1.9489370471996614,10572297.2469659
2025-10-22 11:01:00,138.4494121595515,135.6883062558611,45221,-1.9943067006369497,6135960.897196295
2025-10-22 11:02:00,138.4494121595515,136.11598476088855,82203,-1.6854007267101179,11189142.295299321
2025-10-22 11:03:00,138.4494121595515,136.16850067070618,24660,-1.647469247624378,3357915.2265396146
2025-10-22 11:04:00,138.4494121595515,136.2895068801,68622,-1.560068219691979,9352458.541126221
2025-10-22 11:05:00,138.4494121595515,136.35042047694478,78095,-1.516071213208059,10648286.087147003
2025-10-22 11:06:00,138.4494121595515,136.3194457994427,74099,-1.5384437729892397,10101134.614292905
2025-10-22 11:07:00,138.4494121595515,136.36277811456506,19201,-1.5071454709983056,2618301.7025777637
2025-10-22 11:08:00,138.4494121595515,136.35313046501784,74578,-1.5141138281742128,10168943.7638201
2025-10-22 11:09:00,138.4494121595515,136.32142221594282,50439,-1.537016236050437,6875916.21514994
2025-10-22 11:10:00,138.4494121595515,136.46052533188902,90591,-1.4365440752976744,12362095.450341158
2025-10-22 11:11:00,138.4494121595515,136.56710103887914,80135,-1.3595659897083334,10943804.64175058
2025-10-22 11:12:00,138.4494121595515,136.44407904395894,6828,-1.4484229902555268,931640.1717121516
2025-10-22 11:13:00,138.4494121595515,136.2350367338717,89967,-1.5994112153599582,12256657.549836237
2025-10-22 11:14:00,138.4494121595515,136.06530276502406,49211,-1.722007596377484,6695909.614369599
2025-10-22 11:15:00,138.4494121595515,135.79842865042784,70259,-1.91476689411193,9541061.79855041
2025-10-22 11:16:00,138.4494121595515,135.68489574167347,99816,-1.996770065511122,13543523.553350879
2025-10-22 11:17:00,138.4494121595515,135.81766465016418,53375,-1.900873010825399,7249267.850702513
2025-10-22 11:18:00,138.4494121595515,135.74935602478703,66650,-1.9502113390361564,9047694.579052055
